unknown_total_rating,unknown_rating_count,Action_total_rating,Action_rating_count,Adventure_total_rating,Adventure_rating_count,Animation_total_rating,Animation_rating_count,Children's_total_rating,Children's_rating_count,Comedy_total_rating,Comedy_rating_count,Crime_total_rating,Crime_rating_count,Documentary_total_rating,Documentary_rating_count,Drama_total_rating,Drama_rating_count,Fantasy_total_rating,Fantasy_rating_count,Film-Noir_total_rating,Film-Noir_rating_count,Horror_total_rating,Horror_rating_count,Musical_total_rating,Musical_rating_count,Mystery_total_rating,Mystery_rating_count,Romance_total_rating,Romance_rating_count,Sci-Fi_total_rating,Sci-Fi_rating_count,Thriller_total_rating,Thriller_rating_count,War_total_rating,War_rating_count,Western_total_rating,Western_rating_count
0.0,0.0,19.0,5.0,23.0,5.0,0.0,0.0,0.0,0.0,44.0,10.0,19.0,4.0,0.0,0.0,86,19,0.0,0.0,19.0,4.0,0.0,0.0,13.0,3.0,28.0,6.0,50,11,9.0,2.0,33.0,7.0,37.0,8.0,4.0,1.0
0.0,0.0,64.0,17.0,19.0,5.0,0.0,0.0,4.0,1.0,59.0,14.0,55.0,12.0,0.0,0.0,61,15,0.0,0.0,9.0,2.0,9.0,2.0,9.0,2.0,31.0,8.0,35,9,37.0,10.0,90.0,24.0,32.0,8.0,4.0,1.0
0.0,0.0,67.0,19.0,21.0,6.0,0.0,0.0,5.0,2.0,231.0,69.0,17.0,4.0,0.0,0.0,48,14,6.0,2.0,0.0,0.0,17.0,4.0,14.0,5.0,4.0,1.0,69,21,16.0,4.0,27.0,8.0,18.0,5.0,12.0,4.0
0.0,0.0,55.0,21.0,16.0,6.0,9.0,3.0,19.0,5.0,162.0,48.0,28.0,9.0,7.0,2.0,149,41,1.0,1.0,3.0,1.0,17.0,5.0,13.0,3.0,12.0,4.0,79,22,23.0,9.0,76.0,24.0,17.0,5.0,2.0,1.0
0.0,0.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0,9.0,32.0,8.0,8.0,2.0,84,21,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,15.0,4.0,41,10,6.0,2.0,17.0,4.0,3.0,1.0,0.0,0.0
0.0,0.0,33.0,9.0,23.0,6.0,3.0,1.0,3.0,1.0,47.0,13.0,23.0,7.0,11.0,4.0,123,33,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,8.0,3.0,44,12,29.0,8.0,31.0,9.0,21.0,5.0,0.0,0.0
0.0,0.0,44.0,12.0,20.0,5.0,9.0,2.0,5.0,1.0,40.0,12.0,28.0,7.0,0.0,0.0,108,28,0.0,0.0,16.0,4.0,16.0,5.0,19.0,5.0,20.0,5.0,41,12,35.0,10.0,52.0,14.0,19.0,5.0,12.0,3.0
0.0,0.0,22.0,6.0,7.0,2.0,8.0,2.0,11.0,3.0,25.0,7.0,3.0,1.0,0.0,0.0,22,6,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,2.0,8,2,8.0,2.0,16.0,5.0,4.0,1.0,0.0,0.0
0.0,0.0,254.0,75.0,151.0,45.0,30.0,9.0,41.0,15.0,178.0,53.0,34.0,9.0,8.0,2.0,239,66,3.0,2.0,9.0,2.0,41.0,10.0,21.0,8.0,26.0,8.0,142,40,132.0,38.0,169.0,51.0,114.0,29.0,20.0,6.0
0.0,0.0,269.0,68.0,167.0,42.0,23.0,6.0,56.0,15.0,170.0,43.0,28.0,8.0,0.0,0.0,173,40,22.0,6.0,8.0,2.0,14.0,4.0,27.0,7.0,8.0,2.0,125,30,140.0,33.0,113.0,29.0,64.0,15.0,23.0,6.0
0.0,0.0,96.0,33.0,48.0,16.0,10.0,3.0,12.0,4.0,156.0,49.0,73.0,21.0,14.0,3.0,306,92,0.0,0.0,10.0,3.0,10.0,3.0,14.0,5.0,34.0,10.0,108,33,53.0,17.0,137.0,49.0,45.0,13.0,0.0,0.0
0.0,0.0,302.0,84.0,129.0,36.0,47.0,12.0,64.0,18.0,223.0,65.0,81.0,21.0,2.0,1.0,329,84,10.0,3.0,1.0,1.0,19.0,5.0,36.0,10.0,23.0,8.0,180,46,120.0,32.0,231.0,63.0,69.0,18.0,20.0,5.0
0.0,0.0,42.0,11.0,8.0,2.0,0.0,0.0,2.0,1.0,33.0,10.0,7.0,2.0,0.0,0.0,31,9,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,7.0,2.0,28,7,14.0,4.0,32.0,9.0,11.0,3.0,0.0,0.0
0.0,0.0,48.0,12.0,30.0,7.0,4.0,1.0,11.0,3.0,103.0,26.0,4.0,1.0,0.0,0.0,72,19,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,27.0,6.0,74,18,17.0,4.0,44.0,11.0,34.0,8.0,5.0,1.0
0.0,0.0,19.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,38.0,11.0,22.0,5.0,0.0,0.0,136,39,0.0,0.0,7.0,2.0,3.0,1.0,5.0,2.0,15.0,4.0,36,12,8.0,2.0,21.0,6.0,47.0,12.0,3.0,1.0
0.0,0.0,211.0,55.0,87.0,23.0,17.0,4.0,25.0,7.0,138.0,37.0,48.0,13.0,8.0,2.0,178,46,3.0,2.0,4.0,1.0,26.0,6.0,28.0,6.0,23.0,7.0,56,15,116.0,31.0,139.0,38.0,71.0,17.0,5.0,1.0
0.0,0.0,38.0,12.0,29.0,11.0,7.0,4.0,9.0,6.0,42.0,16.0,23.0,7.0,7.0,2.0,72,25,0.0,0.0,4.0,1.0,2.0,1.0,5.0,4.0,11.0,3.0,19,8,36.0,10.0,24.0,9.0,14.0,4.0,0.0,0.0
0.0,0.0,113.0,28.0,47.0,11.0,7.0,2.0,39.0,12.0,82.0,27.0,47.0,12.0,5.0,1.0,139,38,12.0,3.0,7.0,2.0,41.0,10.0,12.0,4.0,52.0,14.0,47,14,46.0,11.0,144.0,32.0,23.0,6.0,0.0,0.0
0.0,0.0,73.0,24.0,54.0,16.0,17.0,6.0,20.0,7.0,35.0,11.0,2.0,1.0,0.0,0.0,70,23,0.0,0.0,0.0,0.0,2.0,1.0,14.0,5.0,3.0,1.0,50,15,65.0,19.0,15.0,7.0,33.0,10.0,3.0,1.0
0.0,0.0,99.0,32.0,67.0,24.0,25.0,8.0,50.0,21.0,77.0,28.0,22.0,6.0,0.0,0.0,167,52,6.0,2.0,8.0,2.0,30.0,9.0,40.0,15.0,19.0,7.0,81,22,78.0,25.0,84.0,30.0,51.0,12.0,4.0,2.0
0.0,0.0,52.0,13.0,30.0,7.0,3.0,1.0,3.0,1.0,40.0,10.0,17.0,4.0,0.0,0.0,93,24,0.0,0.0,0.0,0.0,5.0,1.0,6.0,2.0,12.0,4.0,24,7,31.0,7.0,40.0,12.0,31.0,8.0,0.0,0.0
0.0,0.0,279.0,71.0,184.0,46.0,45.0,11.0,103.0,28.0,244.0,65.0,59.0,15.0,0.0,0.0,235,56,13.0,3.0,10.0,3.0,109.0,28.0,70.0,19.0,20.0,6.0,121,32,158.0,40.0,159.0,41.0,77.0,18.0,23.0,5.0
0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,21.0,0.0,0.0,0.0,0.0,64,15,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,112,25,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,353.0,107.0,169.0,52.0,66.0,18.0,83.0,29.0,327.0,107.0,77.0,21.0,3.0,1.0,188,55,17.0,6.0,10.0,3.0,60.0,22.0,39.0,13.0,28.0,9.0,155,45,175.0,52.0,209.0,61.0,52.0,14.0,30.0,10.0
0.0,0.0,152.0,44.0,89.0,25.0,9.0,3.0,30.0,10.0,111.0,35.0,28.0,9.0,0.0,0.0,246,71,0.0,0.0,7.0,2.0,20.0,6.0,27.0,9.0,29.0,9.0,110,33,71.0,20.0,112.0,35.0,86.0,24.0,15.0,4.0
0.0,0.0,84.0,29.0,40.0,14.0,1.0,1.0,10.0,4.0,110.0,32.0,55.0,16.0,8.0,2.0,234,70,9.0,3.0,31.0,9.0,29.0,8.0,8.0,3.0,30.0,8.0,76,24,75.0,24.0,120.0,37.0,46.0,14.0,13.0,3.0
0.0,0.0,75.0,21.0,56.0,15.0,6.0,2.0,16.0,5.0,104.0,27.0,45.0,12.0,0.0,0.0,193,47,0.0,0.0,13.0,3.0,12.0,3.0,14.0,5.0,36.0,8.0,67,17,36.0,10.0,72.0,18.0,74.0,19.0,10.0,3.0
0.0,0.0,13.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,25.0,7.0,22.0,5.0,0.0,0.0,77,21,0.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,19.0,4.0,17,6,7.0,2.0,50.0,12.0,8.0,2.0,0.0,0.0
0.0,0.0,130.0,41.0,80.0,27.0,4.0,1.0,29.0,12.0,261.0,78.0,42.0,11.0,0.0,0.0,368,108,15.0,5.0,9.0,2.0,36.0,10.0,17.0,5.0,24.0,6.0,214,65,100.0,29.0,130.0,40.0,53.0,16.0,4.0,1.0
0.0,0.0,46.0,14.0,17.0,5.0,0.0,0.0,13.0,5.0,34.0,12.0,6.0,2.0,0.0,0.0,11,4,2.0,1.0,0.0,0.0,24.0,6.0,0.0,0.0,24.0,6.0,11,3,21.0,6.0,55.0,16.0,12.0,3.0,0.0,0.0
0.0,0.0,121.0,30.0,55.0,14.0,10.0,2.0,27.0,6.0,170.0,44.0,55.0,14.0,0.0,0.0,355,86,10.0,2.0,20.0,5.0,26.0,6.0,26.0,6.0,33.0,8.0,205,51,42.0,10.0,118.0,29.0,80.0,18.0,8.0,3.0
0.0,0.0,156.0,42.0,85.0,23.0,26.0,8.0,99.0,29.0,253.0,78.0,56.0,15.0,12.0,3.0,411,104,24.0,7.0,0.0,0.0,84.0,24.0,63.0,19.0,27.0,7.0,139,39,84.0,24.0,198.0,51.0,65.0,17.0,15.0,4.0
0.0,0.0,148.0,44.0,88.0,25.0,30.0,10.0,70.0,22.0,85.0,26.0,16.0,7.0,0.0,0.0,155,45,10.0,3.0,0.0,0.0,10.0,3.0,31.0,9.0,11.0,3.0,92,26,60.0,19.0,94.0,26.0,62.0,16.0,21.0,6.0
0.0,0.0,282.0,77.0,161.0,42.0,31.0,8.0,95.0,26.0,282.0,78.0,77.0,20.0,2.0,1.0,253,70,19.0,6.0,38.0,9.0,28.0,7.0,42.0,11.0,72.0,19.0,185,50,126.0,32.0,223.0,60.0,69.0,16.0,40.0,9.0
0.0,0.0,25.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,18.0,5.0,3.0,1.0,28,7,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,13.0,4.0,14,4,19.0,7.0,26.0,9.0,15.0,4.0,0.0,0.0
0.0,0.0,148.0,30.0,63.0,13.0,4.0,1.0,14.0,3.0,46.0,11.0,20.0,4.0,0.0,0.0,62,13,5.0,1.0,10.0,2.0,25.0,5.0,8.0,3.0,34.0,7.0,43,9,59.0,12.0,137.0,28.0,34.0,7.0,0.0,0.0
0.0,0.0,159.0,43.0,83.0,23.0,36.0,8.0,35.0,9.0,299.0,78.0,45.0,12.0,4.0,1.0,328,83,9.0,2.0,9.0,2.0,23.0,7.0,31.0,8.0,39.0,11.0,181,47,106.0,25.0,111.0,29.0,92.0,23.0,21.0,6.0
0.0,0.0,87.0,25.0,63.0,16.0,10.0,2.0,24.0,5.0,129.0,33.0,2.0,1.0,3.0,1.0,116,28,5.0,1.0,0.0,0.0,37.0,9.0,34.0,9.0,5.0,1.0,49,12,75.0,21.0,41.0,12.0,59.0,15.0,6.0,2.0
0.0,0.0,22.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,15.0,4.0,6.0,2.0,0.0,0.0,32,8,0.0,0.0,2.0,1.0,15.0,4.0,0.0,0.0,15.0,4.0,13,3,15.0,5.0,32.0,10.0,5.0,1.0,0.0,0.0
0.0,0.0,26.0,8.0,8.0,2.0,3.0,1.0,13.0,4.0,25.0,9.0,12.0,4.0,0.0,0.0,49,18,0.0,0.0,3.0,1.0,16.0,4.0,8.0,3.0,19.0,6.0,12,5,8.0,2.0,47.0,14.0,13.0,5.0,0.0,0.0
0.0,0.0,27.0,6.0,10.0,2.0,4.0,1.0,4.0,1.0,9.0,2.0,19.0,4.0,0.0,0.0,45,11,0.0,0.0,4.0,1.0,5.0,1.0,9.0,2.0,8.0,2.0,13,3,13.0,3.0,34.0,8.0,15.0,3.0,5.0,1.0
0.0,0.0,84.0,19.0,45.0,10.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,1.0,0.0,0.0,8,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15,3,36.0,8.0,36.0,8.0,15.0,3.0,5.0,1.0
0.0,0.0,11.0,3.0,5.0,1.0,0.0,0.0,8.0,2.0,36.0,9.0,21.0,5.0,0.0,0.0,37,11,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,24,7,6.0,2.0,17.0,4.0,7.0,2.0,0.0,0.0
0.0,0.0,28.0,6.0,24.0,5.0,34.0,7.0,22.0,5.0,245.0,57.0,17.0,4.0,14.0,3.0,151,35,8.0,2.0,0.0,0.0,5.0,1.0,35.0,8.0,4.0,1.0,114,25,33.0,7.0,14.0,3.0,31.0,7.0,13.0,3.0
0.0,0.0,53.0,12.0,36.0,9.0,7.0,3.0,9.0,3.0,65.0,22.0,32.0,8.0,5.0,1.0,134,35,2.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,11.0,3.0,44,11,22.0,5.0,80.0,19.0,19.0,5.0,0.0,0.0
0.0,0.0,34.0,13.0,15.0,5.0,0.0,0.0,1.0,1.0,12.0,7.0,12.0,5.0,0.0,0.0,21,9,1.0,1.0,5.0,1.0,10.0,3.0,8.0,3.0,14.0,5.0,21,7,22.0,6.0,31.0,12.0,24.0,8.0,0.0,0.0
0.0,0.0,20.0,5.0,12.0,3.0,5.0,1.0,0.0,0.0,21.0,5.0,13.0,3.0,0.0,0.0,47,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,2.0,19,4,22.0,5.0,5.0,1.0,29.0,7.0,0.0,0.0
0.0,0.0,32.0,10.0,3.0,2.0,0.0,0.0,9.0,4.0,19.0,8.0,3.0,1.0,0.0,0.0,40,13,0.0,0.0,3.0,1.0,4.0,2.0,2.0,1.0,7.0,3.0,14,4,5.0,2.0,33.0,11.0,12.0,4.0,0.0,0.0
0.0,0.0,194.0,58.0,124.0,40.0,10.0,5.0,36.0,15.0,298.0,88.0,105.0,26.0,8.0,3.0,473,130,15.0,4.0,38.0,9.0,46.0,12.0,46.0,17.0,70.0,19.0,216,63,95.0,31.0,214.0,60.0,120.0,32.0,28.0,7.0
0.0,0.0,72.0,20.0,33.0,9.0,0.0,0.0,4.0,1.0,91.0,24.0,55.0,14.0,0.0,0.0,113,29,4.0,1.0,0.0,0.0,14.0,4.0,3.0,1.0,20.0,5.0,36,10,28.0,7.0,69.0,19.0,11.0,3.0,8.0,2.0
0.0,0.0,49.0,15.0,27.0,8.0,8.0,2.0,13.0,3.0,48.0,14.0,21.0,6.0,0.0,0.0,74,22,5.0,2.0,0.0,0.0,10.0,3.0,7.0,2.0,11.0,4.0,31,9,24.0,7.0,46.0,15.0,8.0,2.0,0.0,0.0
0.0,0.0,211.0,68.0,115.0,37.0,22.0,7.0,26.0,9.0,144.0,47.0,51.0,15.0,4.0,1.0,123,37,9.0,3.0,3.0,1.0,17.0,6.0,13.0,4.0,20.0,7.0,74,23,118.0,34.0,143.0,46.0,50.0,15.0,12.0,4.0
0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,10.0,7.0,2.0,0.0,0.0,44,11,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,20,6,0.0,0.0,20.0,6.0,10.0,2.0,0.0,0.0
0.0,0.0,46.0,11.0,15.0,3.0,0.0,0.0,12.0,4.0,27.0,7.0,33.0,8.0,0.0,0.0,90,20,5.0,1.0,5.0,1.0,14.0,4.0,5.0,1.0,21.0,7.0,38,9,7.0,2.0,51.0,15.0,5.0,1.0,0.0,0.0
0.0,0.0,58.0,15.0,38.0,9.0,4.0,2.0,5.0,3.0,64.0,17.0,14.0,4.0,0.0,0.0,56,15,1.0,1.0,8.0,2.0,4.0,1.0,4.0,2.0,11.0,3.0,49,12,42.0,11.0,54.0,14.0,18.0,4.0,4.0,1.0
3.0,1.0,338.0,81.0,194.0,45.0,58.0,13.0,106.0,24.0,307.0,82.0,103.0,25.0,4.0,1.0,420,95,11.0,3.0,5.0,1.0,47.0,12.0,62.0,14.0,42.0,11.0,171,40,121.0,32.0,259.0,62.0,76.0,17.0,46.0,10.0
0.0,0.0,29.0,8.0,15.0,4.0,0.0,0.0,0.0,0.0,43.0,11.0,15.0,4.0,0.0,0.0,88,22,0.0,0.0,0.0,0.0,8.0,2.0,5.0,2.0,16.0,4.0,74,19,25.0,7.0,38.0,10.0,19.0,6.0,3.0,1.0
0.0,0.0,28.0,8.0,3.0,3.0,0.0,0.0,6.0,4.0,13.0,7.0,22.0,5.0,0.0,0.0,62,15,3.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,13.0,3.0,31,7,1.0,1.0,43.0,12.0,14.0,3.0,0.0,0.0
0.0,0.0,35.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,30.0,8.0,17.0,5.0,0.0,0.0,55,15,0.0,0.0,0.0,0.0,16.0,4.0,4.0,1.0,31.0,8.0,33,8,21.0,6.0,71.0,19.0,18.0,5.0,0.0,0.0
0.0,0.0,55.0,15.0,30.0,9.0,7.0,2.0,10.0,3.0,33.0,12.0,6.0,2.0,0.0,0.0,29,8,5.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,10.0,3.0,44,13,24.0,6.0,34.0,10.0,9.0,2.0,0.0,0.0
0.0,0.0,96.0,24.0,44.0,11.0,11.0,3.0,13.0,5.0,108.0,29.0,44.0,11.0,5.0,1.0,298,78,7.0,2.0,12.0,3.0,30.0,7.0,23.0,7.0,37.0,11.0,93,26,55.0,15.0,95.0,26.0,75.0,19.0,19.0,4.0
0.0,0.0,16.0,6.0,0.0,0.0,3.0,1.0,3.0,1.0,25.0,9.0,12.0,3.0,0.0,0.0,31,11,0.0,0.0,5.0,1.0,6.0,2.0,9.0,3.0,10.0,3.0,21,7,0.0,0.0,24.0,8.0,7.0,3.0,0.0,0.0
0.0,0.0,238.0,65.0,133.0,36.0,24.0,8.0,51.0,15.0,255.0,83.0,48.0,14.0,11.0,3.0,393,112,14.0,5.0,20.0,6.0,11.0,4.0,33.0,11.0,50.0,14.0,207,59,112.0,31.0,212.0,61.0,109.0,30.0,14.0,4.0
0.0,0.0,94.0,25.0,71.0,18.0,7.0,2.0,36.0,9.0,243.0,62.0,47.0,13.0,12.0,3.0,501,127,10.0,2.0,30.0,7.0,9.0,2.0,32.0,8.0,36.0,9.0,184,46,65.0,16.0,119.0,31.0,92.0,24.0,12.0,3.0
0.0,0.0,198.0,51.0,164.0,41.0,51.0,13.0,104.0,27.0,160.0,42.0,6.0,2.0,0.0,0.0,242,62,15.0,4.0,4.0,1.0,25.0,8.0,46.0,14.0,19.0,5.0,149,38,113.0,28.0,94.0,24.0,99.0,25.0,22.0,6.0
0.0,0.0,53.0,19.0,18.0,5.0,10.0,2.0,6.0,2.0,47.0,14.0,37.0,12.0,5.0,1.0,110,32,0.0,0.0,5.0,1.0,12.0,4.0,0.0,0.0,17.0,7.0,40,13,37.0,12.0,78.0,27.0,22.0,7.0,0.0,0.0
0.0,0.0,188.0,77.0,113.0,44.0,20.0,11.0,43.0,24.0,353.0,130.0,113.0,38.0,16.0,5.0,778,251,12.0,5.0,47.0,14.0,60.0,24.0,52.0,20.0,73.0,25.0,263,89,112.0,43.0,215.0,84.0,119.0,39.0,28.0,10.0
0.0,0.0,87.0,21.0,48.0,12.0,13.0,3.0,18.0,5.0,118.0,29.0,23.0,5.0,0.0,0.0,89,23,3.0,1.0,4.0,1.0,13.0,3.0,4.0,1.0,20.0,5.0,31,8,30.0,8.0,124.0,29.0,21.0,5.0,0.0,0.0
0.0,0.0,115.0,30.0,135.0,36.0,76.0,20.0,162.0,43.0,178.0,52.0,12.0,4.0,4.0,1.0,126,34,13.0,4.0,3.0,1.0,8.0,2.0,69.0,17.0,12.0,4.0,79,23,70.0,19.0,44.0,11.0,39.0,10.0,4.0,1.0
0.0,0.0,102.0,28.0,49.0,14.0,2.0,1.0,4.0,1.0,67.0,21.0,36.0,9.0,0.0,0.0,156,41,4.0,1.0,7.0,2.0,10.0,3.0,4.0,2.0,8.0,2.0,59,17,52.0,14.0,70.0,19.0,60.0,14.0,5.0,1.0
0.0,0.0,74.0,21.0,38.0,11.0,43.0,12.0,54.0,15.0,236.0,71.0,44.0,12.0,5.0,1.0,180,50,11.0,3.0,4.0,1.0,10.0,3.0,51.0,14.0,9.0,2.0,66,19,52.0,15.0,49.0,14.0,39.0,12.0,11.0,3.0
0.0,0.0,290.0,81.0,180.0,50.0,43.0,12.0,65.0,19.0,158.0,47.0,28.0,8.0,0.0,0.0,118,34,12.0,3.0,3.0,1.0,51.0,15.0,45.0,13.0,12.0,3.0,93,25,137.0,36.0,121.0,33.0,75.0,20.0,26.0,8.0
0.0,0.0,9.0,3.0,8.0,2.0,0.0,0.0,5.0,1.0,75.0,18.0,8.0,3.0,0.0,0.0,145,37,0.0,0.0,0.0,0.0,4.0,1.0,22.0,5.0,8.0,2.0,71,17,14.0,4.0,12.0,3.0,24.0,6.0,5.0,1.0
0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,12.0,3.0,0.0,0.0,46,12,0.0,0.0,5.0,1.0,0.0,0.0,7.0,2.0,17.0,4.0,23,6,4.0,1.0,26.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,190.0,57.0,82.0,27.0,23.0,6.0,28.0,8.0,173.0,52.0,61.0,17.0,0.0,0.0,305,83,3.0,1.0,19.0,5.0,22.0,6.0,17.0,5.0,42.0,10.0,147,41,76.0,22.0,173.0,48.0,72.0,20.0,9.0,3.0
0.0,0.0,206.0,50.0,77.0,21.0,4.0,1.0,8.0,4.0,63.0,21.0,85.0,22.0,0.0,0.0,234,67,2.0,1.0,23.0,5.0,38.0,10.0,4.0,1.0,53.0,13.0,70,20,99.0,24.0,271.0,67.0,51.0,13.0,5.0,1.0
0.0,0.0,89.0,22.0,38.0,9.0,0.0,0.0,5.0,2.0,23.0,6.0,22.0,5.0,0.0,0.0,66,18,4.0,1.0,0.0,0.0,79.0,21.0,0.0,0.0,11.0,3.0,21,6,72.0,17.0,83.0,21.0,24.0,6.0,0.0,0.0
0.0,0.0,19.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,31.0,7.0,14.0,3.0,4.0,1.0,64,14,0.0,0.0,4.0,1.0,9.0,2.0,4.0,1.0,9.0,2.0,9,3,13.0,3.0,43.0,10.0,26.0,6.0,5.0,1.0
0.0,0.0,387.0,103.0,159.0,40.0,17.0,4.0,29.0,8.0,283.0,86.0,134.0,33.0,0.0,0.0,529,128,11.0,4.0,13.0,4.0,78.0,21.0,45.0,12.0,73.0,18.0,208,57,148.0,41.0,368.0,96.0,100.0,27.0,40.0,9.0
0.0,0.0,27.0,9.0,11.0,4.0,0.0,0.0,4.0,2.0,13.0,6.0,19.0,6.0,0.0,0.0,39,13,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,12.0,4.0,21,6,11.0,4.0,31.0,11.0,10.0,3.0,0.0,0.0
0.0,0.0,52.0,12.0,48.0,11.0,8.0,2.0,26.0,7.0,105.0,26.0,35.0,8.0,0.0,0.0,192,48,3.0,1.0,24.0,5.0,7.0,2.0,19.0,5.0,45.0,10.0,84,20,28.0,7.0,78.0,17.0,71.0,16.0,22.0,5.0
0.0,0.0,73.0,23.0,36.0,12.0,5.0,2.0,15.0,5.0,99.0,33.0,21.0,6.0,0.0,0.0,80,24,3.0,1.0,0.0,0.0,5.0,2.0,3.0,1.0,8.0,3.0,62,19,36.0,11.0,51.0,17.0,24.0,7.0,0.0,0.0
0.0,0.0,70.0,19.0,31.0,8.0,16.0,5.0,13.0,4.0,58.0,16.0,24.0,6.0,0.0,0.0,106,28,3.0,1.0,0.0,0.0,4.0,1.0,7.0,2.0,7.0,2.0,42,11,47.0,12.0,58.0,16.0,27.0,7.0,0.0,0.0
0.0,0.0,116.0,31.0,83.0,22.0,23.0,7.0,42.0,12.0,114.0,35.0,19.0,6.0,0.0,0.0,178,48,12.0,4.0,1.0,1.0,3.0,1.0,31.0,9.0,20.0,6.0,109,31,66.0,17.0,109.0,32.0,46.0,11.0,0.0,0.0
0.0,0.0,60.0,15.0,44.0,12.0,14.0,4.0,23.0,8.0,36.0,12.0,1.0,1.0,0.0,0.0,37,9,2.0,1.0,0.0,0.0,9.0,2.0,11.0,3.0,13.0,3.0,47,12,34.0,8.0,31.0,8.0,20.0,4.0,0.0,0.0
0.0,0.0,20.0,5.0,18.0,4.0,0.0,0.0,6.0,2.0,43.0,12.0,29.0,6.0,9.0,2.0,109,24,0.0,0.0,4.0,1.0,4.0,1.0,13.0,3.0,34.0,8.0,29,8,7.0,2.0,33.0,9.0,28.0,6.0,0.0,0.0
0.0,0.0,81.0,22.0,35.0,9.0,0.0,0.0,12.0,4.0,89.0,28.0,28.0,8.0,2.0,1.0,125,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,33,9,12.0,4.0,61.0,15.0,54.0,14.0,9.0,3.0
0.0,0.0,82.0,26.0,50.0,15.0,7.0,2.0,14.0,4.0,96.0,31.0,30.0,7.0,8.0,2.0,137,39,9.0,3.0,22.0,5.0,17.0,5.0,7.0,2.0,15.0,4.0,63,17,73.0,21.0,77.0,22.0,40.0,11.0,4.0,1.0
0.0,0.0,199.0,75.0,106.0,39.0,33.0,14.0,56.0,24.0,288.0,101.0,95.0,28.0,21.0,7.0,499,155,6.0,3.0,39.0,10.0,61.0,21.0,59.0,23.0,51.0,16.0,182,64,117.0,40.0,194.0,66.0,112.0,37.0,29.0,9.0
0.0,0.0,42.0,10.0,41.0,11.0,0.0,0.0,3.0,2.0,67.0,18.0,7.0,2.0,0.0,0.0,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,9,19.0,4.0,10.0,3.0,14.0,3.0,0.0,0.0
0.0,0.0,126.0,40.0,58.0,21.0,7.0,3.0,19.0,9.0,134.0,45.0,43.0,12.0,7.0,2.0,262,66,8.0,3.0,8.0,2.0,11.0,4.0,22.0,9.0,23.0,6.0,109,31,50.0,17.0,98.0,27.0,67.0,20.0,12.0,4.0
0.0,0.0,49.0,13.0,17.0,5.0,0.0,0.0,8.0,2.0,29.0,9.0,31.0,8.0,0.0,0.0,109,28,3.0,1.0,4.0,1.0,12.0,4.0,4.0,1.0,17.0,5.0,39,9,34.0,9.0,53.0,14.0,22.0,5.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,1.0,4.0,1.0,75,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,30,7,0.0,0.0,5.0,1.0,8.0,2.0,0.0,0.0
0.0,0.0,76.0,22.0,41.0,12.0,0.0,0.0,0.0,0.0,11.0,3.0,10.0,3.0,0.0,0.0,46,13,4.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,9.0,3.0,12,3,26.0,7.0,53.0,17.0,16.0,4.0,0.0,0.0
